    0.0000000000e+00    0.0000000000e+00
    0.0000000000e+00    3.2552083333e-03
    0.0000000000e+00    6.5104166667e-03
    0.0000000000e+00    9.7656250000e-03
    0.0000000000e+00    1.3020833333e-02
    0.0000000000e+00    1.6276041667e-02
    0.0000000000e+00    1.9531250000e-02
    0.0000000000e+00    2.2786458333e-02
    0.0000000000e+00    2.6041666667e-02
    0.0000000000e+00    2.9296875000e-02
    0.0000000000e+00    3.2552083333e-02
    0.0000000000e+00    3.5807291667e-02
    0.0000000000e+00    3.9062500000e-02
    0.0000000000e+00    4.2317708333e-02
    0.0000000000e+00    4.5572916667e-02
    0.0000000000e+00    4.8828125000e-02
    0.0000000000e+00    5.2083333333e-02
    0.0000000000e+00    5.5338541667e-02
    0.0000000000e+00    5.8593750000e-02
    0.0000000000e+00    6.1848958333e-02
    0.0000000000e+00    6.5104166667e-02
    0.0000000000e+00    6.8359375000e-02
    0.0000000000e+00    7.1614583333e-02
    0.0000000000e+00    7.4869791667e-02
    0.0000000000e+00    7.8125000000e-02
    0.0000000000e+00    8.1380208333e-02
    0.0000000000e+00    8.4635416667e-02
    0.0000000000e+00    8.7890625000e-02
    0.0000000000e+00    9.1145833333e-02
    0.0000000000e+00    9.4401041667e-02
    0.0000000000e+00    9.7656250000e-02
    0.0000000000e+00    1.0091145833e-01
    0.0000000000e+00    1.0416666667e-01
    0.0000000000e+00    1.0742187500e-01
    0.0000000000e+00    1.1067708333e-01
    0.0000000000e+00    1.1393229167e-01
    0.0000000000e+00    1.1718750000e-01
    0.0000000000e+00    1.2044270833e-01
    0.0000000000e+00    1.2369791667e-01
    0.0000000000e+00    1.2695312500e-01
    0.0000000000e+00    1.3020833333e-01
    0.0000000000e+00    1.3346354167e-01
    0.0000000000e+00    1.3671875000e-01
    0.0000000000e+00    1.3997395833e-01
    0.0000000000e+00    1.4322916667e-01
    1.3635384781e-03    1.4648437500e-01
    1.3635384781e-03    1.4973958333e-01
    1.3635384781e-03    1.5299479167e-01
    1.3635384781e-03    1.5625000000e-01
    1.3635384781e-03    1.5950520833e-01
    0.0000000000e+00    1.6276041667e-01
    0.0000000000e+00    1.6601562500e-01
   -1.3635384781e-03    1.6927083333e-01
