variables = N Reb Retau f DR PS
zone t = "Reb=5300"
0.5000	19857.8420	534.0265	2.3143E-02	1.5362E-01	1.4625E-01
1.0000	20009.8531	452.2983	1.6350E-02	4.0205E-01	3.7281E-01
1.5000	19889.5703	385.8484	1.2043E-02	5.5956E-01	4.9336E-01
zone t = "Reb=5000, Orlandi1997"	
0	5000	171.8465886	3.7800E-02	0.0000E+00	0.0000E+00
0.5	5000	157.3686953	3.1699E-02	1.6140E-01	1.4024E-01
1	5000	156.4653516	3.1336E-02	1.7100E-01	8.6344E-02
2	5000	156.0590333	3.1174E-02	1.7530E-01	-1.6332E-01
zone t = "Reb=133000, fitting"
0.1 	1 1 1	-0.0692   1
0.2 	1 1 1	 0.0799   1
0.3 	1 1 1	 0.1684   1
0.4 	1 1 1	 0.2320   1
0.5 	1 1 1	 0.2818   1
0.6 	1 1 1	 0.3229   1
0.7 	1 1 1	 0.3580   1
0.8 	1 1 1	 0.3887   1
0.9 	1 1 1	 0.4160   1
1.0 	1 1 1	 0.4406   1
1.1 	1 1 1	 0.4631   1
1.2 	1 1 1	 0.4838   1
1.3 	1 1 1	 0.5030   1
1.4 	1 1 1	 0.5210   1
1.5 	1 1 1	 0.5378   1
1.6 	1 1 1	 0.5538   1
1.7 	1 1 1	 0.5689   1
1.8 	1 1 1	 0.5833   1
1.9 	1 1 1	 0.5970   1
2.0 	1 1 1	 0.6102   1
2.1 	1 1 1	 0.6229   1
2.2 	1 1 1	 0.6351   1
2.3 	1 1 1	 0.6469   1
2.4 	1 1 1	 0.6584   1
2.5 	1 1 1	 0.6696   1
2.6 	1 1 1	 0.6804   1
2.7 	1 1 1	 0.6910   1
2.8 	1 1 1	 0.7014   1
2.9 	1 1 1	 0.7116   1
3.0 	1 1 1	 0.7216   1
3.1 	1 1 1	 0.7314   1
3.2 	1 1 1	 0.7412   1
3.3 	1 1 1	 0.7508   1
3.4 	1 1 1	 0.7605   1
3.5 	1 1 1	 0.7701   1
3.6 	1 1 1	 0.7797   1
3.7 	1 1 1	 0.7893   1
3.8 	1 1 1	 0.7991   1
3.9 	1 1 1	 0.8091   1
4.0 	1 1 1	 0.8194   1
