variables = N Reb Retau f DR PS
zone t = "N=0"
  0    65000      0        0.0197    0    0
  0    66000      0        0.0197    0    0
  0    67000      0        0.0196    0    0
  0    68000      0        0.0195    0    0
  0    69000      0        0.0195    0    0
  0    70000      0        0.0194    0    0
  0    71000      0        0.0193    0    0
  0    72000      0        0.0193    0    0
  0    73000      0        0.0192    0    0
  0    74000      0        0.0192    0    0
  0    75000      0        0.0191    0    0
  0    76000      0        0.0191    0    0
  0    77000      0        0.0190    0    0
  0    78000      0        0.0190    0    0
  0    79000      0        0.0189    0    0
  0    80000      0        0.0189    0    0
  0    81000      0        0.0188    0    0
  0    82000      0        0.0188    0    0
  0    83000      0        0.0187    0    0
  0    84000      0        0.0187    0    0
  0    85000      0        0.0186    0    0
  0    86000      0        0.0186    0    0
  0    87000      0        0.0185    0    0
  0    88000      0        0.0185    0    0
  0    89000      0        0.0184    0    0
  0    90000      0        0.0184    0    0
  0    91000      0        0.0184    0    0
  0    92000      0        0.0183    0    0
  0    93000      0        0.0183    0    0
  0    94000      0        0.0182    0    0
  0    95000      0        0.0182    0    0
  0    96000      0        0.0181    0    0
  0    97000      0        0.0181    0    0
  0    98000      0        0.0181    0    0
  0    99000      0        0.0180    0    0
  0   100000      0        0.0180    0    0
  0   101000      0        0.0180    0    0
  0   102000      0        0.0179    0    0
  0   103000      0        0.0179    0    0
  0   104000      0        0.0178    0    0
  0   105000      0        0.0178    0    0
  0   106000      0        0.0178    0    0
  0   107000      0        0.0177    0    0
  0   108000      0        0.0177    0    0
  0   109000      0        0.0177    0    0
  0   110000      0        0.0176    0    0
  0   111000      0        0.0176    0    0
  0   112000      0        0.0176    0    0
  0   113000      0        0.0175    0    0
  0   114000      0        0.0175    0    0
  0   115000      0        0.0175    0    0
  0   116000      0        0.0174    0    0
  0   117000      0        0.0174    0    0
  0   118000      0        0.0174    0    0
  0   119000      0        0.0174    0    0
  0   120000      0        0.0173    0    0
  0   121000      0        0.0173    0    0
  0   122000      0        0.0173    0    0
  0   123000      0        0.0172    0    0
  0   124000      0        0.0172    0    0
  0   125000      0        0.0172    0    0
  0   126000      0        0.0172    0    0
  0   127000      0        0.0171    0    0
  0   128000      0        0.0171    0    0
  0   129000      0        0.0171    0    0
  0   130000      0        0.0170    0    0
  0   131000      0        0.0170    0    0
  0   132000      0        0.0170    0    0
  0   133000      0        0.0170    0    0
  0   134000      0        0.0169    0    0
  0   135000      0        0.0169    0    0
  0   136000      0        0.0169    0    0
  0   137000      0        0.0169    0    0
  0   138000      0        0.0168    0    0
  0   139000      0        0.0168    0    0
  0   140000      0        0.0168    0    0
  0   141000      0        0.0168    0    0
  0   142000      0        0.0167    0    0
  0   143000      0        0.0167    0    0
  0   144000      0        0.0167    0    0
  0   145000      0        0.0167    0    0
  0   146000      0        0.0166    0    0
  0   147000      0        0.0166    0    0
  0   148000      0        0.0166    0    0
  0   149000      0        0.0166    0    0
  0   150000      0        0.0166    0    0
  0   151000      0        0.0165    0    0
  0   152000      0        0.0165    0    0
  0   153000      0        0.0165    0    0
  0   154000      0        0.0165    0    0
  0   155000      0        0.0164    0    0
  0   156000      0        0.0164    0    0
  0   157000      0        0.0164    0    0
  0   158000      0        0.0164    0    0
  0   159000      0        0.0164    0    0
  0   160000      0        0.0163    0    0
  0   161000      0        0.0163    0    0
  0   162000      0        0.0163    0    0
  0   163000      0        0.0163    0    0
  0   164000      0        0.0163    0    0
  0   165000      0        0.0162    0    0
  0   166000      0        0.0162    0    0
  0   167000      0        0.0162    0    0
  0   168000      0        0.0162    0    0
  0   169000      0        0.0162    0    0
  0   170000      0        0.0161    0    0
  0   171000      0        0.0161    0    0
  0   172000      0        0.0161    0    0
  0   173000      0        0.0161    0    0
  0   174000      0        0.0161    0    0
  0   175000      0        0.0161    0    0
  0   176000      0        0.0160    0    0
  0   177000      0        0.0160    0    0
  0   178000      0        0.0160    0    0
  0   179000      0        0.0160    0    0
  0   180000      0        0.0160    0    0
  0   181000      0        0.0159    0    0
  0   182000      0        0.0159    0    0
  0   183000      0        0.0159    0    0
  0   184000      0        0.0159    0    0
  0   185000      0        0.0159    0    0
  0   186000      0        0.0159    0    0
  0   187000      0        0.0158    0    0
  0   188000      0        0.0158    0    0
  0   189000      0        0.0158    0    0
  0   190000      0        0.0158    0    0
  0   191000      0        0.0158    0    0
  0   192000      0        0.0158    0    0
  0   193000      0        0.0157    0    0
  0   194000      0        0.0157    0    0
  0   195000      0        0.0157    0    0
  0   196000      0        0.0157    0    0
  0   197000      0        0.0157    0    0
  0   198000      0        0.0157    0    0
  0   199000      0        0.0157    0    0
  0   200000      0        0.0156    0    0
