    0.0000000000e+00    1.6998664957e-04
    1.0000000000e+00    5.3826416989e-04
    2.0000000000e+00    7.7682454358e-04
    3.0000000000e+00    9.2500786851e-04
    4.0000000000e+00    9.9096260406e-04
    5.0000000000e+00    9.2786030854e-04
    6.0000000000e+00    9.0881819369e-04
    7.0000000000e+00    8.1326978579e-04
    8.0000000000e+00    6.7745886615e-04
    9.0000000000e+00    5.3596941057e-04
    1.0000000000e+01    4.4456534171e-04
    1.1000000000e+01    3.5804898530e-04
    1.2000000000e+01    2.9042023004e-04
    1.3000000000e+01    2.3567711897e-04
    1.4000000000e+01    1.9357665113e-04
    1.5000000000e+01    1.5895615228e-04
    1.6000000000e+01    1.3289730518e-04
    1.7000000000e+01    1.1159715106e-04
    1.8000000000e+01    9.3212238147e-05
    1.9000000000e+01    7.7948827682e-05
    2.0000000000e+01    6.7336673807e-05
    2.1000000000e+01    5.7279221125e-05
    2.2000000000e+01    4.9149791307e-05
    2.3000000000e+01    4.1884657502e-05
    2.4000000000e+01    3.6388919050e-05
    2.5000000000e+01    3.1509996280e-05
    2.6000000000e+01    2.7411428892e-05
    2.7000000000e+01    2.3831464349e-05
    2.8000000000e+01    2.0667803354e-05
    2.9000000000e+01    1.8233853134e-05
    3.0000000000e+01    1.5955785757e-05
    3.1000000000e+01    1.3940302408e-05
    3.2000000000e+01    1.2266777661e-05
    3.3000000000e+01    1.0781527927e-05
    3.4000000000e+01    9.5421760919e-06
    3.5000000000e+01    8.3652556827e-06
    3.6000000000e+01    7.3978394466e-06
    3.7000000000e+01    6.5683961410e-06
    3.8000000000e+01    5.7771231589e-06
    3.9000000000e+01    5.0859917030e-06
    4.0000000000e+01    4.5284306612e-06
    4.1000000000e+01    4.0294820367e-06
    4.2000000000e+01    3.5602823148e-06
    4.3000000000e+01    3.1557382838e-06
    4.4000000000e+01    2.7977097200e-06
    4.5000000000e+01    2.4768819339e-06
    4.6000000000e+01    2.2070298309e-06
    4.7000000000e+01    1.9563704129e-06
    4.8000000000e+01    1.7408996867e-06
    4.9000000000e+01    1.5466654424e-06
    5.0000000000e+01    1.3717228373e-06
    5.1000000000e+01    1.2206531795e-06
    5.2000000000e+01    1.0855291792e-06
    5.3000000000e+01    9.6691194518e-07
    5.4000000000e+01    8.6189412018e-07
    5.5000000000e+01    7.6887424512e-07
    5.6000000000e+01    6.8289936914e-07
    5.7000000000e+01    6.0623456907e-07
    5.8000000000e+01    5.3883108374e-07
    5.9000000000e+01    4.8101970012e-07
    6.0000000000e+01    4.2760882803e-07
    6.1000000000e+01    3.8152343306e-07
    6.2000000000e+01    3.4195069903e-07
    6.3000000000e+01    3.0328151237e-07
    6.4000000000e+01    2.7126938297e-07
    6.5000000000e+01    2.4123041249e-07
    6.6000000000e+01    2.1518169576e-07
    6.7000000000e+01    1.9140621400e-07
    6.8000000000e+01    1.7099800352e-07
    6.9000000000e+01    1.5240952884e-07
    7.0000000000e+01    1.3599892164e-07
    7.1000000000e+01    1.2090903170e-07
    7.2000000000e+01    1.0811760250e-07
    7.3000000000e+01    9.6349664112e-08
    7.4000000000e+01    8.6317644921e-08
    7.5000000000e+01    7.6638228235e-08
    7.6000000000e+01    6.8640100466e-08
    7.7000000000e+01    6.1083351673e-08
    7.8000000000e+01    5.4790011514e-08
    7.9000000000e+01    4.8674080062e-08
    8.0000000000e+01    4.3631691834e-08
    8.1000000000e+01    3.8911901682e-08
    8.2000000000e+01    3.4695085345e-08
    8.3000000000e+01    3.1051766980e-08
    8.4000000000e+01    2.7807475979e-08
    8.5000000000e+01    2.4777453278e-08
    8.6000000000e+01    2.2279355468e-08
    8.7000000000e+01    1.9856868338e-08
    8.8000000000e+01    1.7816479208e-08
    8.9000000000e+01    1.5871056624e-08
    9.0000000000e+01    1.4215244582e-08
    9.1000000000e+01    1.2752420189e-08
    9.2000000000e+01    1.1427068564e-08
    9.3000000000e+01    1.0210905982e-08
    9.4000000000e+01    9.2043766878e-09
    9.5000000000e+01    8.2533382408e-09
    9.6000000000e+01    7.4087918146e-09
    9.7000000000e+01    6.6407513324e-09
    9.8000000000e+01    5.9701824380e-09
    9.9000000000e+01    5.3626565520e-09
    1.0000000000e+02    4.8448534583e-09
    1.0100000000e+02    4.3701885711e-09
    1.0200000000e+02    3.9472111126e-09
    1.0300000000e+02    3.5620744172e-09
    1.0400000000e+02    3.2234937968e-09
    1.0500000000e+02    2.9113521354e-09
    1.0600000000e+02    2.6498319115e-09
    1.0700000000e+02    2.4031225123e-09
    1.0800000000e+02    2.1846676869e-09
    1.0900000000e+02    1.9972082541e-09
    1.1000000000e+02    1.8260209643e-09
    1.1100000000e+02    1.6730448591e-09
    1.1200000000e+02    1.5383474368e-09
    1.1300000000e+02    1.4148082537e-09
    1.1400000000e+02    1.3068433639e-09
    1.1500000000e+02    1.2066698065e-09
    1.1600000000e+02    1.1264755236e-09
    1.1700000000e+02    1.0505994686e-09
    1.1800000000e+02    9.8935411985e-10
    1.1900000000e+02    9.2859491813e-10
    1.2000000000e+02    8.7886265569e-10
    1.2100000000e+02    8.3865435650e-10
    1.2200000000e+02    8.0202048135e-10
    1.2300000000e+02    7.6965619334e-10
    1.2400000000e+02    7.5050293339e-10
    1.2500000000e+02    7.2917428921e-10
    1.2600000000e+02    7.1777625430e-10
    1.2700000000e+02    7.1045740581e-10
    1.2800000000e+02    3.5334602770e-10
