    0.0000000000e+00    1.4526064672e-04
    1.0000000000e+00    4.1161398433e-04
    2.0000000000e+00    5.3740740712e-04
    3.0000000000e+00    6.4164606862e-04
    4.0000000000e+00    7.5727441909e-04
    5.0000000000e+00    7.8821710193e-04
    6.0000000000e+00    9.9436478510e-04
    7.0000000000e+00    1.0625545105e-03
    8.0000000000e+00    1.0921917522e-03
    9.0000000000e+00    9.6052665272e-04
    1.0000000000e+01    8.7081256413e-04
    1.1000000000e+01    7.1398516263e-04
    1.2000000000e+01    6.2195134074e-04
    1.3000000000e+01    5.2703465118e-04
    1.4000000000e+01    4.4006663719e-04
    1.5000000000e+01    3.6130521966e-04
    1.6000000000e+01    3.0220414273e-04
    1.7000000000e+01    2.5128566674e-04
    1.8000000000e+01    2.0967910615e-04
    1.9000000000e+01    1.7526569001e-04
    2.0000000000e+01    1.4791860700e-04
    2.1000000000e+01    1.2366611254e-04
    2.2000000000e+01    1.0430865085e-04
    2.3000000000e+01    8.8647105994e-05
    2.4000000000e+01    7.4037712841e-05
    2.5000000000e+01    6.1322611973e-05
    2.6000000000e+01    5.2806295543e-05
    2.7000000000e+01    4.5421909730e-05
    2.8000000000e+01    3.8528881677e-05
    2.9000000000e+01    3.2987347173e-05
    3.0000000000e+01    2.8428969234e-05
    3.1000000000e+01    2.4374817533e-05
    3.2000000000e+01    2.1048690134e-05
    3.3000000000e+01    1.8156195462e-05
    3.4000000000e+01    1.5938709136e-05
    3.5000000000e+01    1.3529774654e-05
    3.6000000000e+01    1.1771798853e-05
    3.7000000000e+01    1.0264620684e-05
    3.8000000000e+01    8.8558832549e-06
    3.9000000000e+01    7.8142141211e-06
    4.0000000000e+01    6.7498944825e-06
    4.1000000000e+01    5.9306549689e-06
    4.2000000000e+01    5.1905660428e-06
    4.3000000000e+01    4.5425354756e-06
    4.4000000000e+01    4.0021012540e-06
    4.5000000000e+01    3.4672630275e-06
    4.6000000000e+01    3.0638737580e-06
    4.7000000000e+01    2.7139816944e-06
    4.8000000000e+01    2.3677406509e-06
    4.9000000000e+01    2.0855992097e-06
    5.0000000000e+01    1.8410446829e-06
    5.1000000000e+01    1.6267229295e-06
    5.2000000000e+01    1.4433843669e-06
    5.3000000000e+01    1.2724019707e-06
    5.4000000000e+01    1.1334444389e-06
    5.5000000000e+01    9.9498799002e-07
    5.6000000000e+01    8.7043202736e-07
    5.7000000000e+01    7.8095629886e-07
    5.8000000000e+01    6.8880477447e-07
    5.9000000000e+01    6.1793474309e-07
    6.0000000000e+01    5.4455200328e-07
    6.1000000000e+01    4.8517935804e-07
    6.2000000000e+01    4.3345602794e-07
    6.3000000000e+01    3.8473089143e-07
    6.4000000000e+01    3.4180266582e-07
    6.5000000000e+01    3.0405068935e-07
    6.6000000000e+01    2.7249491750e-07
    6.7000000000e+01    2.4267898518e-07
    6.8000000000e+01    2.1568465117e-07
    6.9000000000e+01    1.9422329610e-07
    7.0000000000e+01    1.7269392830e-07
    7.1000000000e+01    1.5433931995e-07
    7.2000000000e+01    1.3944355980e-07
    7.3000000000e+01    1.2432058563e-07
    7.4000000000e+01    1.1176571048e-07
    7.5000000000e+01    1.0001728291e-07
    7.6000000000e+01    9.0335294210e-08
    7.7000000000e+01    8.1529561461e-08
    7.8000000000e+01    7.3273882409e-08
    7.9000000000e+01    6.6449815348e-08
    8.0000000000e+01    5.9899677694e-08
    8.1000000000e+01    5.4099884814e-08
    8.2000000000e+01    4.9097594159e-08
    8.3000000000e+01    4.4372114888e-08
    8.4000000000e+01    4.0340449879e-08
    8.5000000000e+01    3.6542729160e-08
    8.6000000000e+01    3.3266893299e-08
    8.7000000000e+01    3.0268214253e-08
    8.8000000000e+01    2.7585130692e-08
    8.9000000000e+01    2.5281995415e-08
    9.0000000000e+01    2.3043721410e-08
    9.1000000000e+01    2.1137427028e-08
    9.2000000000e+01    1.9317464011e-08
    9.3000000000e+01    1.7848469973e-08
    9.4000000000e+01    1.6410022108e-08
    9.5000000000e+01    1.5068721243e-08
    9.6000000000e+01    1.3940559460e-08
    9.7000000000e+01    1.2836404608e-08
    9.8000000000e+01    1.1859126038e-08
    9.9000000000e+01    1.1042058217e-08
    1.0000000000e+02    1.0229595448e-08
    1.0100000000e+02    9.5129224926e-09
    1.0200000000e+02    8.8797051007e-09
    1.0300000000e+02    8.2477212793e-09
    1.0400000000e+02    7.7185510276e-09
    1.0500000000e+02    7.2029809284e-09
    1.0600000000e+02    6.7646242357e-09
    1.0700000000e+02    6.3419019797e-09
    1.0800000000e+02    5.9302525978e-09
    1.0900000000e+02    5.6068139712e-09
    1.1000000000e+02    5.3030882884e-09
    1.1100000000e+02    5.0335257087e-09
    1.1200000000e+02    4.7571995338e-09
    1.1300000000e+02    4.5282812310e-09
    1.1400000000e+02    4.3205385493e-09
    1.1500000000e+02    4.1234445695e-09
    1.1600000000e+02    3.9489925392e-09
    1.1700000000e+02    3.7966558587e-09
    1.1800000000e+02    3.6535781681e-09
    1.1900000000e+02    3.5231462103e-09
    1.2000000000e+02    3.4206724590e-09
    1.2100000000e+02    3.3259922961e-09
    1.2200000000e+02    3.2400747390e-09
    1.2300000000e+02    3.1671506320e-09
    1.2400000000e+02    3.1160587879e-09
    1.2500000000e+02    3.0690810562e-09
    1.2600000000e+02    3.0378335134e-09
    1.2700000000e+02    3.0174311462e-09
    1.2800000000e+02    1.5046692963e-09
