 1.51379013985468e-003    1.55556098132667e+000
 5.87252910383624e-002    1.55218181107899e+000
 1.26797015391828e-001    1.53450464880069e+000
 1.94849206969294e-001    1.50965895773107e+000
 2.65596921634503e-001    1.47407023986249e+000
 3.14555824673803e-001    1.44198765528557e+000
 3.87979529650754e-001    1.38848738182671e+000
 4.42349011641535e-001    1.34208727244316e+000
 4.80398859285882e-001    1.30638135791859e+000
 5.21163762793968e-001    1.26710094538636e+000
 5.72779123369013e-001    1.20993827642785e+000
 6.18944839440581e-001    1.15275607469334e+000
 6.70530900851629e-001    1.08484061254786e+000
 7.30242597077897e-001    9.99033127588093e-001
 7.79103836237206e-001    9.31107899054614e-001
 8.49626923978436e-001    8.13081100085944e-001
 9.14632002500195e-001    6.69944917571685e-001
 9.46988045941089e-001    5.44612860379717e-001
 9.79031564966013e-001    3.04584342526760e-001
 9.89481600125010e-001    1.39747245878584e-001
 1.00000000000000e+000    0.00000000000000e+000
