 8.12067320380860e-004    1.42343220252959e+000
 1.02239275635950e-001    1.41011429847534e+000
 1.58596747670382e-001    1.39630915402887e+000
 2.31875672493250e-001    1.36827252979272e+000
 3.38992427472237e-001    1.31537649471141e+000
 4.54590210528453e-001    1.24095052479851e+000
 5.19438861481617e-001    1.19840834805205e+000
 5.73025153785249e-001    1.15214081247335e+000
 6.15328785756339e-001    1.11656211299917e+000
 7.98678360436080e-001    9.38364090383093e-001
 9.08769311975963e-001    7.73788497066407e-001
 9.37064782670483e-001    6.84004303956798e-001
 9.48418498893558e-001    6.22865785573624e-001
