    0.0000000000E+00    0.8454209765E-02   -0.2711894094E-02                 0.0    0.7963177785E+00    0.2478112039E-01                 0.0    0.2360556067E-01                 0.0    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1025958267E-04    0.0000000000E+00   -0.4171495893E-05    0.4921747429E-03    0.3165019225E-02    0.1225205485E-05                 0.0    0.4042176036E+00   -0.2274828727E-05    0.0000000000E+00   -0.1173734008E-03   -0.1059873884E-03                 0.0    0.9609681778E-19                 0.0                 0.0    0.1192832311E+00                 0.0                 0.0                 0.0
    0.1690841953E-01    0.2533399688E-01   -0.1304432901E-01   -0.9354750006E-17    0.7959956435E+00    0.2477131581E-01    0.2488825747E-01    0.2384737662E-01    0.8370070102E-05   -0.1122592347E-05    0.0000000000E+00    0.0000000000E+00    0.1039273973E-04    0.0000000000E+00    0.0000000000E+00    0.2772053172E-03    0.3211837004E-02    0.1821108126E-05    0.1238806301E-05    0.4036086006E+00    0.8710062245E-06   -0.9351550576E-05   -0.1141450645E-03   -0.1029057637E-03    0.1908406994E-01   -0.1170088946E-18   -0.1077528840E+01    0.1325465776E+00    0.1155794821E+00    0.1325452849E+01    0.0000000000E+00    0.0000000000E+00
    0.3375957424E-01    0.4215614659E-01   -0.2431582277E-01   -0.4684754947E-17    0.7953692029E+00    0.2477184119E-01    0.2495491960E-01    0.2408363418E-01    0.1632139439E-04   -0.2190531450E-05    0.0000000000E+00    0.0000000000E+00    0.1100408634E-04    0.0000000000E+00    0.0000000000E+00   -0.1862866645E-03    0.3312005982E-02    0.3723848114E-05    0.1255966966E-05    0.4023854129E+00   -0.1044801499E-04   -0.6653275285E-05   -0.1539275014E-03   -0.1425789541E-03    0.3723903462E-01   -0.2111800227E-18   -0.1223077770E+01    0.1252427545E+00    0.1209072540E+00    0.1674072116E+01    0.0000000000E+00    0.0000000000E+00
    0.5055271894E-01    0.5891989830E-01   -0.3447643227E-01   -0.3138158165E-17    0.7942384951E+00    0.2461683706E-01    0.2499905501E-01    0.2440997305E-01    0.2362268514E-04   -0.3967621439E-05    0.0000000000E+00    0.0000000000E+00    0.1273233383E-04    0.0000000000E+00    0.0000000000E+00   -0.8925447083E-03    0.3454807921E-02    0.6893766777E-05    0.1269828341E-05    0.4001673214E+00   -0.5864836512E-05   -0.6790759224E-05   -0.1395879756E-03   -0.1275424125E-03    0.6744956442E-01   -0.2878018453E-18   -0.1187424226E+01    0.1342892705E+00    0.1257424344E+00    0.1584591080E+01    0.0000000000E+00    0.0000000000E+00
    0.6728707766E-01    0.7562445978E-01   -0.4455949596E-01   -0.2338833799E-17    0.7927251742E+00    0.2449167703E-01    0.2501094236E-01    0.2479932109E-01    0.3132789932E-04   -0.5329016073E-05    0.0000000000E+00    0.0000000000E+00    0.1655188851E-04    0.0000000000E+00    0.0000000000E+00   -0.1831919134E-02    0.3632624506E-02    0.1226500860E-04    0.1277679130E-05    0.3972057252E+00   -0.1046794678E-04   -0.6786391817E-05   -0.1556876871E-03   -0.1430956439E-03    0.9059327323E-01   -0.8477227465E-18   -0.1190781660E+01    0.1438736085E+00    0.1305542072E+00    0.1599298331E+01    0.0000000000E+00    0.0000000000E+00
    0.8396184191E-01    0.9226900546E-01   -0.5422099544E-01   -0.1886200356E-17    0.7907507117E+00    0.2432914324E-01    0.2501746431E-01    0.2527208308E-01    0.3870129732E-04   -0.6977952702E-05    0.0000000000E+00    0.0000000000E+00    0.2372712909E-04    0.0000000000E+00    0.0000000000E+00   -0.2999232579E-02    0.3838193980E-02    0.2028136729E-04    0.1284639318E-05    0.3933618944E+00   -0.9840889206E-05   -0.6911777043E-05   -0.1485253222E-03   -0.1351480333E-03    0.1186251959E+00    0.7889410270E-18   -0.1168602268E+01    0.1578106283E+00    0.1362911748E+00    0.1554610625E+01    0.0000000000E+00    0.0000000000E+00
    0.1005761690E+00    0.1088526746E+00   -0.6363199239E-01   -0.1570236779E-17    0.7883750228E+00    0.2421297025E-01    0.2501879398E-01    0.2581051374E-01    0.4623065804E-04   -0.8426748476E-05    0.0000000000E+00    0.0000000000E+00    0.3577632342E-04    0.0000000000E+00    0.0000000000E+00   -0.4387895126E-02    0.4064812393E-02    0.3191642099E-04    0.1291356711E-05    0.3887711910E+00   -0.1266787609E-04   -0.7008026365E-05   -0.1511442944E-03   -0.1366057866E-03    0.1432547245E+00    0.3911297210E-18   -0.1153288549E+01    0.1726231309E+00    0.1511392944E+00    0.1527722485E+01    0.0000000000E+00    0.0000000000E+00
    0.1171291801E+00    0.1253745692E+00   -0.7268542359E-01   -0.1341114366E-17    0.7855949224E+00    0.2413762651E-01    0.2502371528E-01    0.2643295155E-01    0.5370444148E-04   -0.9898097080E-05    0.0000000000E+00    0.0000000000E+00    0.5444904699E-04    0.0000000000E+00    0.0000000000E+00   -0.5991589066E-02    0.4306960350E-02    0.4777923306E-04    0.1299812504E-05    0.3834522177E+00   -0.1377422586E-04   -0.7152223607E-05   -0.1462228535E-03   -0.1309223314E-03    0.1682676495E+00    0.1232035627E-17   -0.1129803461E+01    0.1902314381E+00    0.1555405668E+00    0.1484160220E+01    0.0000000000E+00    0.0000000000E+00
    0.1336199584E+00    0.1418337525E+00   -0.8140801024E-01   -0.1188317907E-17    0.7824465208E+00    0.2412097188E-01    0.2503476763E-01    0.2712917699E-01    0.6125654068E-04   -0.1125208286E-04    0.0000000000E+00    0.0000000000E+00    0.8168589303E-04    0.0000000000E+00    0.0000000000E+00   -0.7803322200E-02    0.4560049964E-02    0.6860927296E-04    0.1310475542E-05    0.3774973886E+00   -0.1630372452E-04   -0.7312019359E-05   -0.1463093252E-03   -0.1303916755E-03    0.1912854094E+00    0.3062167812E-18   -0.1106500771E+01    0.2094737228E+00    0.1556490924E+00    0.1442661239E+01    0.0000000000E+00    0.0000000000E+00
    0.1500475466E+00    0.1582292460E+00   -0.8974831082E-01   -0.1054818075E-17    0.7789331822E+00    0.2416169081E-01    0.2505456603E-01    0.2788455635E-01    0.6876357633E-04   -0.1260510864E-04    0.0000000000E+00    0.0000000000E+00    0.1195845987E-03    0.0000000000E+00    0.0000000000E+00   -0.9815756806E-02    0.4820323329E-02    0.9480684920E-04    0.1323553519E-05    0.3709354141E+00   -0.1804891519E-04   -0.7517930990E-05   -0.1438476010E-03   -0.1265349160E-03    0.2142868463E+00    0.6856334397E-18   -0.1078980576E+01    0.2311930229E+00    0.1647269989E+00    0.1395453295E+01    0.0000000000E+00    0.0000000000E+00
